ExperimentName,Subject,Ans,C1,C2,C3,cratSlide2.ACC,cratSlide2.RESP,cratSlide2.RT,inSlide.RESP,inSlide.RT
CRAT,188,GOLD{ENTER},FISH,MINE,RUSH,1,GOLD{ENTER},2002,4,1994
CRAT,188,RACE{ENTER},HORSE,HUMAN,DRAG,1,RACE{ENTER},2332,4,1655
CRAT,188,POWDER{ENTER},KEG,PUFF,ROOM,0,{ENTER},1286,0,189
CRAT,188,WRITER{ENTER},TYPE,GHOST,SCREEN,0,WRITE{ENTER},1784,3,2138
CRAT,188,FIGURE{ENTER},EIGHT,SKATE,STICK,1,FIGURE{ENTER},2871,4,3866
CRAT,188,RING{ENTER},MASTER,TOSS,FINGER,1,RING{ENTER},1857,4,1423
CRAT,188,STREET{ENTER},MAIN,SWEEPER,LIGHT,1,STREET{ENTER},2010,4,1106
CRAT,188,SOAP{ENTER},OPERA,HAND,DISH,0,WASH{ENTER},4318,3,2658
CRAT,188,CALL{ENTER},CAT,NUMBER,PHONE,1,CALL{ENTER},1638,4,2270
CRAT,188,SUIT{ENTER},WET,LAW,BUSINESS,0,IN{ENTER},6674,2,5424
CRAT,188,RED{ENTER},CARPET,ALERT,INK,1,RED{ENTER},3753,2,4854
CRAT,188,PAPER{ENTER},FLY,CLIP,WALL,1,PAPER{ENTER},1970,4,1180
CRAT,188,CAMP{ENTER},BOOT,SUMMER,GROUND,1,CAMP{ENTER},3299,4,1891
CRAT,188,CHEESE{ENTER},COTTAGE,BRICK,CAKE,1,CHEESE{ENTER},5398,3,2316
CRAT,188,TURN{ENTER},PIKE,COAT,SIGNAL,0,LIGHT{ENTER},3287,2,2760
CRAT,188,SPACE{ENTER},CADET,CAPSULE,SHIP,0,CAPTAIN{ENTER},2966,2,1940
CRAT,188,,,,,,,,,
CRAT,188,,,,,,,,,
CRAT,188,,,,,,,,,
CRAT,188,,,,,,,,,
CRAT,188,,,,,,,,,
CRAT,188,,,,,,,,,
CRAT,189,,,,,,,,,
CRAT,189,,,,,,,,,
CRAT,189,,,,,,,,,
CRAT,189,,,,,,,,,
CRAT,189,,,,,,,,,
CRAT,189,CHEESE{ENTER},COTTAGE,BRICK,CAKE,1,CHEESE{ENTER},3635,3,4149
CRAT,189,BOAT{ENTER},SHOW,LIFE,ROW,0,TIME{ENTER},8711,1,3612
CRAT,189,COMMON{ENTER},SENSE,COURTESY,PLACE,1,COMMON{ENTER},2857,4,2988
CRAT,189,CAMP{ENTER},BOOT,SUMMER,GROUND,1,CAMP{ENTER},2417,4,2856
CRAT,189,CALL{ENTER},CAT,NUMBER,PHONE,1,CALL{ENTER},13519,1,2484
CRAT,189,MARK{ENTER},DOWN,QUESTION,CHECK,0,LIST{ENTER},17784,1,3844
CRAT,189,GOLD{ENTER},FISH,MINE,RUSH,1,GOLD{ENTER},7960,1,958
CRAT,189,WALK{ENTER},WAY,BOARD,SLEEP,0,,0,0,1995
CRAT,189,SUIT{ENTER},WET,LAW,BUSINESS,0,S,24627,0,3175
CRAT,189,MOON{ENTER},SHINE,BEAM,STRUCK,0,LIGHT{ENTER},8472,1,1816
CRAT,189,BRUSH{ENTER},SAGE,PAINT,HAIR,0,SPRAY{ENTER},14366,1,2575
CRAT,189,RING{ENTER},MASTER,TOSS,FINGER,1,RING{ENTER},15788,3,1791
CRAT,189,WRITER{ENTER},TYPE,GHOST,SCREEN,1,WRITER{ENTER},2895,3,2977
CRAT,189,BLOOD{ENTER},HOUND,PRESSURE,SHOT,0,GUN{ENTER},15241,1,1651
CRAT,189,RACE{ENTER},HORSE,HUMAN,DRAG,0,SHOW{ENTER},15195,1,1224
CRAT,189,HEAD{ENTER},HAMMER,GEAR,HUNTER,0,JACK{ENTER},24620,1,3407
CRAT,189,STATION{ENTER},WAGON,BREAK,RADIO,0,BAND{ENTER},2322,1,1341
CRAT,189,SOAP{ENTER},OPERA,HAND,DISH,1,SOAP{ENTER},2534,3,1688
CRAT,189,TREE{ENTER},PALM,SHOE,HOUSE,1,TREE{ENTER},12292,1,1118
CRAT,189,GIRL{ENTER},FLOWER,FRIEND,SCOUT,1,GIRL{ENTER},1825,1,1345
CRAT,189,STREET{ENTER},MAIN,SWEEPER,LIGHT,0,,0,0,1478
CRAT,189,HOLE{ENTER},FOX,MAN,PEEP,0,{ENTER},20937,0,2060
CRAT,189,FIGURE{ENTER},EIGHT,SKATE,STICK,0,{ENTER},15369,0,446
CRAT,189,TURN{ENTER},PIKE,COAT,SIGNAL,0,{ENTER},19749,0,668
CRAT,189,POWDER{ENTER},KEG,PUFF,ROOM,1,POWDER{ENTER},20934,1,1594
CRAT,189,SPACE{ENTER},CADET,CAPSULE,SHIP,1,SPACE{ENTER},2372,1,1116
CRAT,189,RED{ENTER},CARPET,ALERT,INK,0,{ENTER},17251,0,582
CRAT,189,SAW{ENTER},MILL,TOOTH,DUST,0,BRUSH{ENTER},8190,1,1290
CRAT,189,PAPER{ENTER},FLY,CLIP,WALL,0,,0,0,1330
CRAT,189,PIT{ENTER},PEACH,ARM,TAR,0,HAIR{ENTER},3687,1,1175
CRAT,189,,,,,,,,,
CRAT,189,,,,,,,,,
CRAT,189,,,,,,,,,
CRAT,189,,,,,,,,,
CRAT,189,,,,,,,,,
CRAT,189,,,,,,,,,
CRAT,190,,,,,,,,,
CRAT,190,,,,,,,,,
CRAT,190,,,,,,,,,
CRAT,190,,,,,,,,,
CRAT,190,,,,,,,,,
CRAT,190,BRUSH{ENTER},SAGE,PAINT,HAIR,0,COLOR{ENTER},11657,4,3631
CRAT,190,WALK{ENTER},WAY,BOARD,SLEEP,0,CAST{ENTER},9053,3,4004
CRAT,190,TURN{ENTER},PIKE,COAT,SIGNAL,0,OK{ENTER},10889,0,2832
CRAT,190,CHEESE{ENTER},COTTAGE,BRICK,CAKE,1,CHEESE{ENTER},2097,4,2773
CRAT,190,HOLE{ENTER},FOX,MAN,PEEP,0,IDK{ENTER},15724,0,2754
CRAT,190,POWDER{ENTER},KEG,PUFF,ROOM,0,WATER{ENTER},10577,2,2630
CRAT,190,BOAT{ENTER},SHOW,LIFE,ROW,0,TIME{ENTER},9857,1,2693
CRAT,190,RING{ENTER},MASTER,TOSS,FINGER,0,NAIL{ENTER},8021,1,3001
CRAT,190,PIT{ENTER},PEACH,ARM,TAR,0,HAIR{ENTER},9833,2,2558
CRAT,190,MOON{ENTER},SHINE,BEAM,STRUCK,0,SUN{ENTER},2630,1,1604
CRAT,190,MARK{ENTER},DOWN,QUESTION,CHECK,0,TIME{ENTER},1536,1,1565
CRAT,190,STATION{ENTER},WAGON,BREAK,RADIO,0,{SHIFT}tRAIL{ENTER},10942,1,3123
CRAT,190,SPACE{ENTER},CADET,CAPSULE,SHIP,0,WRECK{ENTER},10302,1,1518
CRAT,190,COMMON{ENTER},SENSE,COURTESY,PLACE,0,LESS{ENTER},13229,1,1567
CRAT,190,RACE{ENTER},HORSE,HUMAN,DRAG,0,LIKE{ENTER},17567,1,2740
CRAT,190,WRITER{ENTER},TYPE,GHOST,SCREEN,1,WRITER{ENTER},2419,4,2842
CRAT,190,CAMP{ENTER},BOOT,SUMMER,GROUND,1,CAMP{ENTER},2066,3,2104
CRAT,190,SAW{ENTER},MILL,TOOTH,DUST,1,SAW{ENTER},1473,3,5648
CRAT,190,SUIT{ENTER},WET,LAW,BUSINESS,0,,0,0,1355
CRAT,190,GIRL{ENTER},FLOWER,FRIEND,SCOUT,0,BEST{ENTER},7259,2,3456
CRAT,190,CALL{ENTER},CAT,NUMBER,PHONE,0,BOOK{ENTER},17616,2,1716
CRAT,190,PAPER{ENTER},FLY,CLIP,WALL,0,{ENTER},15589,0,881
CRAT,190,STREET{ENTER},MAIN,SWEEPER,LIGHT,1,STREET{ENTER},13060,2,1997
CRAT,190,BLOOD{ENTER},HOUND,PRESSURE,SHOT,0,HOT{ENTER},7491,1,1790
CRAT,190,HEAD{ENTER},HAMMER,GEAR,HUNTER,1,HEAD{ENTER},1916,3,2409
CRAT,190,SOAP{ENTER},OPERA,HAND,DISH,1,SOAP{ENTER},7554,2,1993
CRAT,190,GOLD{ENTER},FISH,MINE,RUSH,1,GOLD{ENTER},1518,4,1771
CRAT,190,RED{ENTER},CARPET,ALERT,INK,1,RED{ENTER},1254,4,1294
CRAT,190,TREE{ENTER},PALM,SHOE,HOUSE,0,SOUL{ENTER},11501,2,1611
CRAT,190,FIGURE{ENTER},EIGHT,SKATE,STICK,0,BOARD{ENTER},17602,2,1111
CRAT,190,,,,,,,,,
CRAT,190,,,,,,,,,
CRAT,190,,,,,,,,,
CRAT,190,,,,,,,,,
CRAT,190,,,,,,,,,
CRAT,190,,,,,,,,,
CRAT,191,,,,,,,,,
CRAT,191,,,,,,,,,
CRAT,191,,,,,,,,,
CRAT,191,,,,,,,,,
CRAT,191,,,,,,,,,
CRAT,191,STREET{ENTER},MAIN,SWEEPER,LIGHT,0,MAIN{ENTER},3042,2,1822
CRAT,191,BOAT{ENTER},SHOW,LIFE,ROW,0,LIFE{ENTER},7642,2,1646
CRAT,191,SOAP{ENTER},OPERA,HAND,DISH,0,HAND{ENTER},12789,2,1369
CRAT,191,HOLE{ENTER},FOX,MAN,PEEP,0,MAN{ENTER},1519,2,1276
CRAT,191,POWDER{ENTER},KEG,PUFF,ROOM,0,ROOM{ENTER},4577,2,1066
CRAT,191,TURN{ENTER},PIKE,COAT,SIGNAL,0,COAT{ENTER},1914,2,1175
CRAT,191,COMMON{ENTER},SENSE,COURTESY,PLACE,0,SENSE{ENTER},3823,2,1097
CRAT,191,MARK{ENTER},DOWN,QUESTION,CHECK,0,CHECK{ENTER},1683,2,1193
CRAT,191,WALK{ENTER},WAY,BOARD,SLEEP,0,WAY{ENTER},2584,2,1176
CRAT,191,CAMP{ENTER},BOOT,SUMMER,GROUND,0,GROUND{ENTER},2245,2,1156
CRAT,191,RACE{ENTER},HORSE,HUMAN,DRAG,0,DRAG{ENTER},2609,2,911
CRAT,191,CHEESE{ENTER},COTTAGE,BRICK,CAKE,0,COTTAGE{ENTER},4595,2,859
CRAT,191,BRUSH{ENTER},SAGE,PAINT,HAIR,0,PAINT{ENTER},2961,2,928
CRAT,191,STATION{ENTER},WAGON,BREAK,RADIO,0,RADIO{ENTER},4213,2,942
CRAT,191,HEAD{ENTER},HAMMER,GEAR,HUNTER,0,GEAR{ENTER},1836,2,1020
CRAT,191,RED{ENTER},CARPET,ALERT,INK,0,INK{ENTER},1463,2,1079
CRAT,191,PIT{ENTER},PEACH,ARM,TAR,0,TAR{ENTER},1545,2,1029
CRAT,191,BLOOD{ENTER},HOUND,PRESSURE,SHOT,0,SHOT{ENTER},2276,2,960
CRAT,191,GOLD{ENTER},FISH,MINE,RUSH,0,MINE{ENTER},1660,2,1044
CRAT,191,MOON{ENTER},SHINE,BEAM,STRUCK,0,STRUCK{ENTER},5279,2,1050
CRAT,191,SAW{ENTER},MILL,TOOTH,DUST,0,MILL{ENTER},3094,2,1071
CRAT,191,GIRL{ENTER},FLOWER,FRIEND,SCOUT,0,SCOUT{ENTER},5618,2,957
CRAT,191,WRITER{ENTER},TYPE,GHOST,SCREEN,0,TYPE{ENTER},1511,2,1157
CRAT,191,FIGURE{ENTER},EIGHT,SKATE,STICK,0,EIGHT{ENTER},2939,2,874
CRAT,191,CALL{ENTER},CAT,NUMBER,PHONE,0,PHONE{ENTER},4128,2,1005
CRAT,191,PAPER{ENTER},FLY,CLIP,WALL,0,FLY{ENTER},1420,2,718
CRAT,191,SUIT{ENTER},WET,LAW,BUSINESS,0,LAW{ENTER},1404,2,3181
CRAT,191,RING{ENTER},MASTER,TOSS,FINGER,0,TOSS{ENTER},1806,2,1007
CRAT,191,TREE{ENTER},PALM,SHOE,HOUSE,0,PALM{ENTER},3697,2,1136
CRAT,191,SPACE{ENTER},CADET,CAPSULE,SHIP,0,CADET{ENTER},2405,2,1372
CRAT,191,,,,,,,,,
CRAT,191,,,,,,,,,
CRAT,191,,,,,,,,,
CRAT,191,,,,,,,,,
CRAT,191,,,,,,,,,
CRAT,191,,,,,,,,,
CRAT,192,,,,,,,,,
CRAT,192,,,,,,,,,
CRAT,192,,,,,,,,,
CRAT,192,,,,,,,,,
CRAT,192,,,,,,,,,
CRAT,192,COMMON{ENTER},SENSE,COURTESY,PLACE,1,COMMON{ENTER},2232,1,631
CRAT,192,RING{ENTER},MASTER,TOSS,FINGER,1,RING{ENTER},921,1,1120
CRAT,192,SUIT{ENTER},WET,LAW,BUSINESS,1,SUIT{ENTER},12360,1,2608
CRAT,192,RED{ENTER},CARPET,ALERT,INK,1,RED{ENTER},1473,1,1184
CRAT,192,MARK{ENTER},DOWN,QUESTION,CHECK,1,MARK{ENTER},2322,1,1116
CRAT,192,TURN{ENTER},PIKE,COAT,SIGNAL,1,TURN{ENTER},4278,2,1468
CRAT,192,GOLD{ENTER},FISH,MINE,RUSH,1,GOLD{ENTER},1603,1,1276
CRAT,192,BRUSH{ENTER},SAGE,PAINT,HAIR,1,BRUSH{ENTER},1901,1,1161
CRAT,192,CAMP{ENTER},BOOT,SUMMER,GROUND,1,CAMP{ENTER},2468,1,1400
CRAT,192,HEAD{ENTER},HAMMER,GEAR,HUNTER,1,HEAD{ENTER},4300,1,993
CRAT,192,BOAT{ENTER},SHOW,LIFE,ROW,1,BOAT{ENTER},2306,1,861
CRAT,192,WRITER{ENTER},TYPE,GHOST,SCREEN,1,WRITER{ENTER},2540,1,653
CRAT,192,CHEESE{ENTER},COTTAGE,BRICK,CAKE,1,CHEESE{ENTER},1932,1,472
CRAT,192,PAPER{ENTER},FLY,CLIP,WALL,0,FIRE{ENTER},1868,1,922
CRAT,192,SOAP{ENTER},OPERA,HAND,DISH,1,SOAP{ENTER},1964,1,999
CRAT,192,MOON{ENTER},SHINE,BEAM,STRUCK,0,STAR{ENTER},3445,1,655
CRAT,192,STREET{ENTER},MAIN,SWEEPER,LIGHT,1,STREET{ENTER},7035,2,1017
CRAT,192,POWDER{ENTER},KEG,PUFF,ROOM,1,POWDER,24866,3,5686
CRAT,192,WALK{ENTER},WAY,BOARD,SLEEP,1,WALK{ENTER},12373,2,1020
CRAT,192,STATION{ENTER},WAGON,BREAK,RADIO,0,WAVE{ENTER},16092,2,1474
CRAT,192,SAW{ENTER},MILL,TOOTH,DUST,1,SAW{ENTER},1306,1,721
CRAT,192,BLOOD{ENTER},HOUND,PRESSURE,SHOT,1,BLOOD{ENTER},21932,2,741
CRAT,192,GIRL{ENTER},FLOWER,FRIEND,SCOUT,1,GIRL{ENTER},16392,2,1041
CRAT,192,SPACE{ENTER},CADET,CAPSULE,SHIP,1,SPACE{ENTER},2877,1,431
CRAT,192,PIT{ENTER},PEACH,ARM,TAR,1,PIT{ENTER},1540,1,993
CRAT,192,RACE{ENTER},HORSE,HUMAN,DRAG,1,RACE{ENTER},1679,1,485
CRAT,192,TREE{ENTER},PALM,SHOE,HOUSE,1,TREE{ENTER},6385,2,732
CRAT,192,HOLE{ENTER},FOX,MAN,PEEP,0,,0,0,1877
CRAT,192,FIGURE{ENTER},EIGHT,SKATE,STICK,1,FIGURE{ENTER},2730,1,899
CRAT,192,CALL{ENTER},CAT,NUMBER,PHONE,1,CALL{ENTER},4396,1,604
CRAT,192,,,,,,,,,
CRAT,192,,,,,,,,,
CRAT,192,,,,,,,,,
CRAT,192,,,,,,,,,
CRAT,192,,,,,,,,,
CRAT,192,,,,,,,,,
CRAT,193,,,,,,,,,
CRAT,193,,,,,,,,,
CRAT,193,,,,,,,,,
CRAT,193,,,,,,,,,
CRAT,193,,,,,,,,,
CRAT,193,WRITER{ENTER},TYPE,GHOST,SCREEN,0,typemonitor{ENTER},7456,2,3772
CRAT,193,CAMP{ENTER},BOOT,SUMMER,GROUND,0,,24887,0,2490
CRAT,193,FIGURE{ENTER},EIGHT,SKATE,STICK,0,skat,20454,0,6426
CRAT,193,RED{ENTER},CARPET,ALERT,INK,0,,0,0,1892
CRAT,193,RACE{ENTER},HORSE,HUMAN,DRAG,0,h,19739,1,3247
CRAT,193,SUIT{ENTER},WET,LAW,BUSINESS,0,,0,0,2541
CRAT,193,SOAP{ENTER},OPERA,HAND,DISH,0,handwash{ENTER},20673,4,2912
CRAT,193,TREE{ENTER},PALM,SHOE,HOUSE,0,,0,0,1866
CRAT,193,TURN{ENTER},PIKE,COAT,SIGNAL,0,jacketpike{ENTER},5329,2,2218
CRAT,193,PAPER{ENTER},FLY,CLIP,WALL,0,cl,24314,0,3278
CRAT,193,STREET{ENTER},MAIN,SWEEPER,LIGHT,0,,0,0,6321
CRAT,193,BLOOD{ENTER},HOUND,PRESSURE,SHOT,0,dogshot{ENTER},13028,2,2190
CRAT,193,WALK{ENTER},WAY,BOARD,SLEEP,0,,22633,0,1645
CRAT,193,CHEESE{ENTER},COTTAGE,BRICK,CAKE,0,housecake{ENTER},12750,3,3956
CRAT,193,PIT{ENTER},PEACH,ARM,TAR,0,fruit,21892,0,1704
CRAT,193,MARK{ENTER},DOWN,QUESTION,CHECK,0,checklist{ENTER},17925,1,3115
CRAT,193,GOLD{ENTER},FISH,MINE,RUSH,0,se,24976,0,1443
CRAT,193,HOLE{ENTER},FOX,MAN,PEEP,0,,18986,0,1486
CRAT,193,RING{ENTER},MASTER,TOSS,FINGER,0,,0,0,1998
CRAT,193,STATION{ENTER},WAGON,BREAK,RADIO,0,,15713,0,1413
CRAT,193,SPACE{ENTER},CADET,CAPSULE,SHIP,0,shipsail{ENTER},24855,2,2897
CRAT,193,POWDER{ENTER},KEG,PUFF,ROOM,0,,0,0,1458
CRAT,193,CALL{ENTER},CAT,NUMBER,PHONE,0,cellphone{ENTER},16387,0,1739
CRAT,193,COMMON{ENTER},SENSE,COURTESY,PLACE,0,{ENTER},15727,0,1253
CRAT,193,MOON{ENTER},SHINE,BEAM,STRUCK,0,sunbeam{ENTER},13035,2,2581
CRAT,193,SAW{ENTER},MILL,TOOTH,DUST,0,factorydust{ENTER},13789,3,2902
CRAT,193,BOAT{ENTER},SHOW,LIFE,ROW,0,,0,0,1548
CRAT,193,BRUSH{ENTER},SAGE,PAINT,HAIR,0,haircolor{ENTER},24315,2,2268
CRAT,193,GIRL{ENTER},FLOWER,FRIEND,SCOUT,0,scoutbuddy{ENTER},13003,2,1542
CRAT,193,HEAD{ENTER},HAMMER,GEAR,HUNTER,0,{ENTER},18416,0,225
CRAT,193,,,,,,,,,
CRAT,193,,,,,,,,,
CRAT,193,,,,,,,,,
CRAT,193,,,,,,,,,
CRAT,193,,,,,,,,,
CRAT,193,,,,,,,,,
CRAT,194,,,,,,,,,
CRAT,194,,,,,,,,,
CRAT,194,,,,,,,,,
CRAT,194,,,,,,,,,
CRAT,194,,,,,,,,,
CRAT,194,MOON{ENTER},SHINE,BEAM,STRUCK,0,STAR{ENTER},2819,2,1433
CRAT,194,SPACE{ENTER},CADET,CAPSULE,SHIP,1,SPACE{ENTER},1712,2,1893
CRAT,194,STATION{ENTER},WAGON,BREAK,RADIO,1,STATION{ENTER},2477,3,1777
CRAT,194,TREE{ENTER},PALM,SHOE,HOUSE,1,TREE{ENTER},1346,3,1655
CRAT,194,FIGURE{ENTER},EIGHT,SKATE,STICK,1,FIGURE{ENTER},10867,2,4811
CRAT,194,GOLD{ENTER},FISH,MINE,RUSH,1,GOLD{ENTER},7476,3,1359
CRAT,194,CHEESE{ENTER},COTTAGE,BRICK,CAKE,0,CREAM{ENTER},11328,3,4149
CRAT,194,GIRL{ENTER},FLOWER,FRIEND,SCOUT,1,GIRL{ENTER},1378,3,1941
CRAT,194,BOAT{ENTER},SHOW,LIFE,ROW,1,BOAT{ENTER},2104,3,1116
CRAT,194,STREET{ENTER},MAIN,SWEEPER,LIGHT,0,,0,0,1799
CRAT,194,BRUSH{ENTER},SAGE,PAINT,HAIR,0,{ENTER},15713,0,360
CRAT,194,PIT{ENTER},PEACH,ARM,TAR,0,{ENTER},15923,0,1536
CRAT,194,SAW{ENTER},MILL,TOOTH,DUST,0,SUGAR{ENTER},8668,2,2579
CRAT,194,SOAP{ENTER},OPERA,HAND,DISH,1,SOAP{ENTER},1378,3,6020
CRAT,194,RED{ENTER},CARPET,ALERT,INK,1,RED{ENTER},2764,3,9012
CRAT,194,BLOOD{ENTER},HOUND,PRESSURE,SHOT,1,BLOOD{ENTER},3427,3,4638
CRAT,194,WALK{ENTER},WAY,BOARD,SLEEP,0,,0,0,6126
CRAT,194,PAPER{ENTER},FLY,CLIP,WALL,0,HAIR{ENTER},8578,3,1551
CRAT,194,SUIT{ENTER},WET,LAW,BUSINESS,0,{ENTER},16751,0,361
CRAT,194,WRITER{ENTER},TYPE,GHOST,SCREEN,1,WRITER{ENTER},10186,3,3711
CRAT,194,RING{ENTER},MASTER,TOSS,FINGER,1,RING{ENTER},1218,3,1789
CRAT,194,CAMP{ENTER},BOOT,SUMMER,GROUND,0,HOT{ENTER},12116,3,1446
CRAT,194,COMMON{ENTER},SENSE,COURTESY,PLACE,1,COMMON{ENTER},8691,3,1770
CRAT,194,RACE{ENTER},HORSE,HUMAN,DRAG,1,RACE{ENTER},3290,3,1771
CRAT,194,HOLE{ENTER},FOX,MAN,PEEP,1,HOLE{ENTER},2521,3,1691
CRAT,194,HEAD{ENTER},HAMMER,GEAR,HUNTER,1,HEAD{ENTER},10873,3,945
CRAT,194,TURN{ENTER},PIKE,COAT,SIGNAL,0,{ENTER},1275,0,931
CRAT,194,MARK{ENTER},DOWN,QUESTION,CHECK,0,,0,0,3246
CRAT,194,CALL{ENTER},CAT,NUMBER,PHONE,0,HOUSE{ENTER},1429,0,2326
CRAT,194,POWDER{ENTER},KEG,PUFF,ROOM,1,POWDER{ENTER},10228,3,1993
CRAT,194,,,,,,,,,
CRAT,194,,,,,,,,,
CRAT,194,,,,,,,,,
CRAT,194,,,,,,,,,
CRAT,194,,,,,,,,,
CRAT,194,,,,,,,,,
CRAT,195,,,,,,,,,
CRAT,195,,,,,,,,,
CRAT,195,,,,,,,,,
CRAT,195,,,,,,,,,
CRAT,195,,,,,,,,,
CRAT,195,WALK{ENTER},WAY,BOARD,SLEEP,0,LONG{ENTER},5887,3,5440
CRAT,195,STATION{ENTER},WAGON,BREAK,RADIO,0,SPRING{ENTER},7130,3,2068
CRAT,195,GIRL{ENTER},FLOWER,FRIEND,SCOUT,0,,0,0,1380
CRAT,195,CAMP{ENTER},BOOT,SUMMER,GROUND,0,RAIN{ENTER},18011,4,5070
CRAT,195,SOAP{ENTER},OPERA,HAND,DISH,0,WASH{ENTER},7922,3,1546
CRAT,195,TREE{ENTER},PALM,SHOE,HOUSE,0,,0,0,1541
CRAT,195,HOLE{ENTER},FOX,MAN,PEEP,0,RED{ENTER},9432,2,6093
CRAT,195,BLOOD{ENTER},HOUND,PRESSURE,SHOT,0,HOT{ENTER},4916,3,1966
CRAT,195,SAW{ENTER},MILL,TOOTH,DUST,0,SWEET{ENTER},20669,3,2509
CRAT,195,STREET{ENTER},MAIN,SWEEPER,LIGHT,0,SPOT{ENTER},12471,2,2506
CRAT,195,TURN{ENTER},PIKE,COAT,SIGNAL,0,M{CAPSLOCK}an{CAPSLOCK}{ENTER},7761,1,2944
CRAT,195,SUIT{ENTER},WET,LAW,BUSINESS,0,MAN{ENTER},9385,2,2114
CRAT,195,PIT{ENTER},PEACH,ARM,TAR,0,,0,0,1460
CRAT,195,SPACE{ENTER},CADET,CAPSULE,SHIP,0,NEW{ENTER},7053,1,2619
CRAT,195,BOAT{ENTER},SHOW,LIFE,ROW,0,TIME{ENTER},5379,4,2650
CRAT,195,RACE{ENTER},HORSE,HUMAN,DRAG,1,RACE{ENTER},3852,4,1204
CRAT,195,BRUSH{ENTER},SAGE,PAINT,HAIR,0,SPRAY{ENTER},12100,3,2040
CRAT,195,HEAD{ENTER},HAMMER,GEAR,HUNTER,0,SHOT{ENTER},13572,2,3832
CRAT,195,CHEESE{ENTER},COTTAGE,BRICK,CAKE,1,CHEESE{ENTER},2959,4,862
CRAT,195,PAPER{ENTER},FLY,CLIP,WALL,0,,0,0,1227
CRAT,195,WRITER{ENTER},TYPE,GHOST,SCREEN,1,WRITER{ENTER},2918,4,1336
CRAT,195,FIGURE{ENTER},EIGHT,SKATE,STICK,0,,0,0,2469
CRAT,195,MOON{ENTER},SHINE,BEAM,STRUCK,0,LIGHT{ENTER},1942,3,6561
CRAT,195,GOLD{ENTER},FISH,MINE,RUSH,0,,0,0,2938
CRAT,195,RED{ENTER},CARPET,ALERT,INK,0,SPILL{ENTER},16439,1,2110
CRAT,195,COMMON{ENTER},SENSE,COURTESY,PLACE,1,COMMON{ENTER},7664,4,788
CRAT,195,CALL{ENTER},CAT,NUMBER,PHONE,0,BOOK{ENTER},20677,3,1172
CRAT,195,MARK{ENTER},DOWN,QUESTION,CHECK,0,TIME{ENTER},4962,3,1946
CRAT,195,POWDER{ENTER},KEG,PUFF,ROOM,0,LARGE{ENTER},23981,2,4238
CRAT,195,RING{ENTER},MASTER,TOSS,FINGER,0,INDEX{ENTER},13977,3,4074
CRAT,195,,,,,,,,,
CRAT,195,,,,,,,,,
CRAT,195,,,,,,,,,
CRAT,195,,,,,,,,,
CRAT,195,,,,,,,,,
CRAT,195,,,,,,,,,
CRAT,196,,,,,,,,,
CRAT,196,,,,,,,,,
CRAT,196,,,,,,,,,
CRAT,196,,,,,,,,,
CRAT,196,,,,,,,,,
CRAT,196,RACE{ENTER},HORSE,HUMAN,DRAG,1,RACE{ENTER},3739,2,7943
CRAT,196,SUIT{ENTER},WET,LAW,BUSINESS,0,,0,0,8221
CRAT,196,HEAD{ENTER},HAMMER,GEAR,HUNTER,0,LOUD{ENTER},16473,1,2670
CRAT,196,TREE{ENTER},PALM,SHOE,HOUSE,1,TREE{ENTER},23922,1,1716
CRAT,196,CAMP{ENTER},BOOT,SUMMER,GROUND,0,TIME{ENTER},16120,1,1884
CRAT,196,BRUSH{ENTER},SAGE,PAINT,HAIR,1,BRUSH{ENTER},5277,2,4984
CRAT,196,STATION{ENTER},WAGON,BREAK,RADIO,0,SIGNAL{ENTER},10552,2,1726
CRAT,196,STREET{ENTER},MAIN,SWEEPER,LIGHT,0,STREAM{ENTER},7466,1,3286
CRAT,196,GOLD{ENTER},FISH,MINE,RUSH,1,GOLD{ENTER},5882,3,4522
CRAT,196,CHEESE{ENTER},COTTAGE,BRICK,CAKE,0,WEDDING{ENTER},3735,2,4180
CRAT,196,COMMON{ENTER},SENSE,COURTESY,PLACE,0,,0,0,2015
CRAT,196,POWDER{ENTER},KEG,PUFF,ROOM,0,POWER,14188,1,11951
CRAT,196,CALL{ENTER},CAT,NUMBER,PHONE,1,CALL{ENTER},6047,2,2808
CRAT,196,FIGURE{ENTER},EIGHT,SKATE,STICK,1,FIGURE{ENTER},5149,4,2381
CRAT,196,RING{ENTER},MASTER,TOSS,FINGER,0,PAINT{ENTER},6147,2,2649
CRAT,196,MARK{ENTER},DOWN,QUESTION,CHECK,0,MATE{ENTER},3372,1,1849
CRAT,196,RED{ENTER},CARPET,ALERT,INK,0,STAIN{ENTER},4007,2,1289
CRAT,196,WRITER{ENTER},TYPE,GHOST,SCREEN,0,WRITE{ENTER},21090,1,2654
CRAT,196,MOON{ENTER},SHINE,BEAM,STRUCK,0,STAR{ENTER},3583,2,1955
CRAT,196,PIT{ENTER},PEACH,ARM,TAR,0,,0,0,1599
CRAT,196,HOLE{ENTER},FOX,MAN,PEEP,0,ROAD{ENTER},6408,1,1266
CRAT,196,WALK{ENTER},WAY,BOARD,SLEEP,0,SCHOOL{ENTER},19084,1,1312
CRAT,196,SPACE{ENTER},CADET,CAPSULE,SHIP,0,PIRATE{ENTER},4219,1,1604
CRAT,196,TURN{ENTER},PIKE,COAT,SIGNAL,0,RACK{ENTER},3904,1,2279
